ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
74.81.71.29,,US,Spring,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:02:33Z,2014-12-29T15:49:54Z
98.103.52.86,rrcs-98-103-52-86.central.biz.rr.com.,US,Milwaukee,[secured],,false,1.00,2017-04-28T16:02:54Z,2014-12-29T15:51:48Z
198.74.53.141,voice.ols.com.,US,Atlanta,dnsmasq-2.45,,true,1.00,2017-04-28T16:02:48Z,2014-12-29T15:52:13Z
50.192.114.11,50-192-114-11-static.hfc.comcastbusiness.net.,US,Mount Clemens,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:02:47Z,2014-12-29T15:52:13Z
72.240.43.129,,US,Perrysburg,dnsmasq-2.43,,false,0.50,2017-04-28T16:02:49Z,2014-12-29T15:52:36Z
64.8.44.3,,US,Louisville,,,false,1.00,2017-04-28T16:02:56Z,2014-12-29T15:53:24Z
167.88.241.142,dns2.pointpark.edu.,US,Pittsburgh,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:03:01Z,2014-12-29T15:54:29Z
72.23.224.4,static-acs-72-23-224-4.zoominternet.net.,US,Grove City,,,false,1.00,2017-04-28T16:03:03Z,2014-12-29T15:55:10Z
206.219.123.4,wsta1.wstransit.com.,US,Walkertown,,,false,1.00,2017-04-28T16:03:09Z,2014-12-29T15:56:07Z
98.158.144.189,mail2.rudratel.net.,US,Los Angeles,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:03:09Z,2014-12-29T15:56:12Z
199.195.146.112,static.199.195.146.112.cyberlynk.net.,US,Franklin,dnsmasq-2.48,,false,1.00,2017-04-28T16:03:17Z,2014-12-29T15:57:15Z
65.73.144.69,static-65-73-144-69.drr01.bltn.il.frontiernet.net.,US,Pittsfield,,,false,1.00,2017-04-28T16:03:25Z,2014-12-29T15:58:41Z
75.146.52.3,75-146-52-3-Washington.hfc.comcastbusiness.net.,US,Gig Harbor,,,false,1.00,2017-04-28T16:03:33Z,2014-12-29T15:59:30Z
67.51.244.58,,US,Denver,,,false,1.00,2017-04-28T16:03:34Z,2014-12-29T16:00:05Z
75.103.99.53,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:03:41Z,2014-12-29T16:01:11Z
96.231.165.226,firewall.capcityit.com.,US,Arlington,8.2.3-REL,,false,1.00,2017-04-28T16:03:47Z,2014-12-29T16:01:49Z
206.169.172.62,,US,Tustin,dnsmasq-2.57,,false,1.00,2017-04-28T16:03:45Z,2014-12-29T16:02:01Z
70.186.251.70,wsip-70-186-251-70.br.br.cox.net.,US,Baton Rouge,dnsmasq-2.40,,false,1.00,2017-04-28T16:03:49Z,2014-12-29T16:02:34Z
142.105.51.151,cpe-142-105-51-151.nj.res.rr.com.,US,Edgewater,dnsmasq-2.40,,false,1.00,2017-04-28T16:03:50Z,2014-12-29T16:02:51Z
207.69.188.248,,US,,Version: main/17458,,false,1.00,2017-04-28T16:03:53Z,2014-12-29T16:03:28Z
107.1.184.182,107-1-184-182-ip-static.hfc.comcastbusiness.net.,US,Machesney Park,dnsmasq-2.40,,true,1.00,2017-04-28T16:03:56Z,2014-12-29T16:03:39Z
184.105.18.10,,US,Dale,,,false,1.00,2017-04-28T16:04:02Z,2014-12-29T16:04:03Z
75.103.110.169,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:04:07Z,2014-12-29T16:04:59Z
50.122.217.33,static-50-122-217-33.roch.ny.frontiernet.net.,US,Hilton,,,false,1.00,2017-04-28T16:04:11Z,2014-12-29T16:05:18Z
69.60.134.50,ns1.all2find.com.,US,New York,,,false,1.00,2017-04-28T16:04:06Z,2014-12-29T16:05:34Z
50.122.217.34,static-50-122-217-34.roch.ny.frontiernet.net.,US,Hilton,Version: recursive-main/16245405,,false,1.00,2017-04-28T16:04:10Z,2014-12-29T16:06:09Z
108.168.229.130,82.e5.a86c.ip4.static.sl-reverse.com.,US,San Jose,PowerDNS Recursor 3.7.3 (jenkins@autotest.powerdns.com built 20150610132449 mockbuild@),,false,1.00,2017-04-28T16:04:12Z,2014-12-29T16:06:27Z
74.143.112.211,rrcs-74-143-112-211.central.biz.rr.com.,US,Louisville,dnsmasq-2.71,,false,1.00,2017-04-28T16:04:17Z,2014-12-29T16:07:34Z
38.103.24.234,,US,Washington,dnsmasq-2.45,,false,1.00,2017-04-28T16:04:23Z,2014-12-29T16:08:40Z
75.103.110.195,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:04:27Z,2014-12-29T16:08:41Z
69.9.191.4,,US,New York,PowerDNS Recursor 3.3 $Id: pdns_recursor.cc 1712 2010-09-11 13:40:03Z ahu $,,false,1.00,2017-04-28T16:04:25Z,2014-12-29T16:08:54Z
108.60.32.243,243.32.60.108.belairinternet.com.,US,Los Angeles,dnsmasq-2.55,,true,1.00,2017-04-28T16:04:29Z,2014-12-29T16:09:43Z
24.142.152.238,mail.signatureorthotics.com.,US,North Ridgeville,9.7.3-P1-RedHat-9.7.3-2.P1.fc13,,true,1.00,2017-04-28T16:04:34Z,2014-12-29T16:10:55Z
69.29.114.81,69-29-114-81.stat.centurytel.net.,US,,dnsmasq-2.40,,false,1.00,2017-04-28T16:04:38Z,2014-12-29T16:12:06Z
75.103.99.77,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB144E7),,false,1.00,2017-04-28T16:04:51Z,2014-12-29T16:12:38Z
12.170.246.186,,US,,dnsmasq-2.40,,true,1.00,2017-04-28T16:04:47Z,2014-12-29T16:13:28Z
208.89.96.11,exchange.franticllc.com.,US,New York,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:04:53Z,2014-12-29T16:14:59Z
96.43.24.204,exchange.hawkinspersonnel.com.,US,Houston,,,false,1.00,2017-04-28T16:04:54Z,2014-12-29T16:15:22Z
209.51.226.28,static-209-51-226-28.ngn.onecommunications.net.,US,,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T16:05:11Z,2014-12-29T16:18:32Z
63.224.162.225,63-224-162-225.static.cpe.telebeep.com.,US,O'Neill,,,false,0.50,2017-04-28T16:05:16Z,2014-12-29T16:20:27Z
63.134.204.4,,US,Phoenix,,,false,1.00,2017-04-28T16:05:17Z,2014-12-29T16:20:28Z
204.80.232.4,powerapp2.plexicomm.net.,US,Port Crane,,,false,1.00,2017-04-28T16:05:25Z,2014-12-29T16:23:40Z
96.56.137.242,ool-603889f2.static.optonline.net.,US,,,,false,1.00,2017-04-28T16:05:41Z,2014-12-29T16:27:09Z
50.75.33.22,rrcs-50-75-33-22.nys.biz.rr.com.,US,,,,false,0.50,2017-04-28T16:05:48Z,2014-12-29T16:28:49Z
207.200.225.36,,US,Green Bay,,,false,0.50,2017-04-28T16:05:48Z,2014-12-29T16:28:57Z
74.62.247.226,rrcs-74-62-247-226.west.biz.rr.com.,US,Los Angeles,,,false,1.00,2017-04-28T16:05:50Z,2014-12-29T16:29:01Z
63.134.204.6,,US,Phoenix,,,false,1.00,2017-04-28T16:05:58Z,2014-12-29T16:29:51Z
75.103.118.107,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2017-04-28T16:06:10Z,2014-12-29T16:31:27Z
208.109.95.193,ip-208-109-95-193.ip.secureserver.net.,US,Scottsdale,,,false,1.00,2017-04-28T16:06:11Z,2014-12-29T16:31:29Z
75.103.99.112,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:06:18Z,2014-12-29T16:33:27Z
206.16.99.228,,US,Allen,,,false,1.00,2017-04-28T16:06:19Z,2014-12-29T16:34:40Z
63.131.159.8,,US,San Jose,,,false,1.00,2017-04-28T16:06:23Z,2014-12-29T16:35:51Z
199.1.24.250,,US,Ridgeland,,,false,1.00,2017-04-28T16:06:38Z,2014-12-29T16:37:48Z
209.26.226.84,webserver.clmworkforce.com.,US,,,,false,1.00,2017-04-28T16:06:35Z,2014-12-29T16:39:40Z
209.212.242.200,ip209-212-242-200.zimcom.net.,US,Cincinnati,Microsoft DNS 6.1.7601 (1DB14556),,false,0.50,2017-04-28T16:06:47Z,2014-12-29T16:40:27Z
75.146.99.1,75-146-99-1-Illinnois.hfc.comcastbusiness.net.,US,Barrington,,,false,1.00,2017-04-28T16:06:40Z,2014-12-29T16:40:43Z
184.184.115.2,wsip-184-184-115-2.sd.sd.cox.net.,US,Vista,N/A,,false,1.00,2017-04-28T16:06:39Z,2014-12-29T16:40:53Z
67.53.94.133,rrcs-67-53-94-133.west.biz.rr.com.,US,Menominee,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:06:44Z,2014-12-29T16:41:02Z
64.77.63.36,,US,Atlanta,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:06:43Z,2014-12-29T16:42:07Z
142.77.2.85,cache03.ca-dns.net.,US,,,,false,1.00,2017-04-28T16:06:56Z,2014-12-29T16:44:30Z
205.173.40.23,escdc5.win.fuhsd.org.,US,Santa Clara,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:06:56Z,2014-12-29T16:45:05Z
75.103.99.26,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:07:08Z,2014-12-29T16:47:47Z
98.174.169.18,wsip-98-174-169-18.ok.ok.cox.net.,US,Norman,,,false,1.00,2017-04-28T16:07:16Z,2014-12-29T16:51:26Z
75.103.99.76,mail.savisasolutions.com.,US,Phoenix,Microsoft DNS 6.1.7601 (1DB144E7),,false,1.00,2017-04-28T16:07:30Z,2014-12-29T16:56:24Z
98.102.32.246,rrcs-98-102-32-246.central.biz.rr.com.,US,,dnsmasq-2.62,,false,1.00,2017-04-28T16:07:31Z,2014-12-29T16:57:02Z
70.43.136.22,70.43.136.22.nw.nuvox.net.,US,Canton,unknown,,false,1.00,2017-04-28T16:07:34Z,2014-12-29T16:57:14Z
208.89.96.21,,US,New York,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:07:37Z,2014-12-29T16:58:23Z
75.103.99.79,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB144E7),,false,1.00,2017-04-28T16:07:38Z,2014-12-29T16:58:34Z
162.247.147.98,162.247.147.98-dynamic.US-MI.hemlock.48626.lakenetmi.net.,US,Hemlock,,,false,1.00,2017-04-28T16:07:42Z,2014-12-29T16:58:47Z
184.105.245.165,,US,San Jose,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:07:47Z,2014-12-29T16:59:37Z
142.54.82.242,ool-8e3652f2.static.optonline.net.,US,Somerville,Nominum Vantio 5.4.5.0 (build 107213),,true,1.00,2017-04-28T16:07:46Z,2014-12-29T17:00:37Z
137.229.238.56,,US,Fairbanks,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:07:52Z,2014-12-29T17:01:16Z
76.23.124.162,c-76-23-124-162.hsd1.sc.comcast.net.,US,Mt. Pleasant,[SECURED],,true,1.00,2017-04-28T16:07:50Z,2014-12-29T17:01:56Z
38.109.190.6,corertr.accs.net.,US,Frankfort,,,false,0.50,2017-04-28T16:07:57Z,2014-12-29T17:02:24Z
68.169.183.235,host-68-169-183-235.AMNOLT1.epbfi.com.,US,Hixson,,,false,1.00,2017-04-28T16:07:55Z,2014-12-29T17:02:56Z
199.27.185.142,,US,Matawan,dnsmasq-2.45,,true,1.00,2017-04-28T16:07:56Z,2014-12-29T17:03:15Z
207.200.225.35,,US,Green Bay,,,false,0.50,2017-04-28T16:08:07Z,2014-12-29T17:06:14Z
24.43.116.59,rrcs-24-43-116-59.west.biz.rr.com.,US,Los Angeles,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:08:22Z,2014-12-29T17:10:05Z
75.103.99.131,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:08:30Z,2014-12-29T17:11:16Z
40.141.119.65,h65.119.141.40.ip.windstream.net.,US,Centerville,dnsmasq-2.68,,false,1.00,2017-04-28T16:08:43Z,2014-12-29T17:15:55Z
54.187.61.200,ec2-54-187-61-200.us-west-2.compute.amazonaws.com.,US,Boardman,dnsmasq-2.68,,false,1.00,2017-04-28T16:08:46Z,2014-12-29T17:16:26Z
168.212.249.25,,US,Bonney Lake,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:08:50Z,2014-12-29T17:16:53Z
199.201.221.254,ns1.goodmortgage.com.,US,Charlotte,,,false,1.00,2017-04-28T16:08:59Z,2014-12-29T17:18:29Z
207.200.225.34,,US,Green Bay,,,false,0.50,2017-04-28T16:08:56Z,2014-12-29T17:18:40Z
75.103.119.220,email.eodesigngroup.com.,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:09:03Z,2014-12-29T17:19:26Z
66.42.189.124,,US,Mason,,,false,1.00,2017-04-28T16:09:14Z,2014-12-29T17:22:51Z
75.103.99.36,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:09:35Z,2014-12-29T17:26:09Z
74.94.227.109,74-94-227-109-Michigan.hfc.comcastbusiness.net.,US,Clarkston,,,false,1.00,2017-04-28T16:09:36Z,2014-12-29T17:26:35Z
72.54.89.147,72-54-89-147.customerip.birch.net.,US,Dallas,,,false,1.00,2017-04-28T16:09:39Z,2014-12-29T17:27:31Z
66.82.4.21,a347dns01.direcpc.com.,US,,not currently available,,false,1.00,2017-04-28T16:09:55Z,2014-12-29T17:30:42Z
209.12.23.10,cweb003.jacksontechnical.com.,US,O'Fallon,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T16:10:11Z,2014-12-29T17:33:59Z
216.130.239.26,ns02.staccel.com.,US,Plattsburgh,,,false,1.00,2017-04-28T16:10:15Z,2014-12-29T17:35:16Z
204.13.152.3,NS2.Multacom.COM.,US,Canyon Country,Not disclosed,,false,1.00,2017-04-28T16:10:17Z,2014-12-29T17:35:24Z
216.61.230.7,ns2.greenleafnursery.com.,US,Park Hill,,,false,1.00,2017-04-28T16:10:22Z,2014-12-29T17:35:49Z
208.84.223.214,208.84.223.214.ifibertv.com.,US,Moses Lake,ZyWALL DNS,,false,0.50,2017-04-28T16:10:21Z,2014-12-29T17:35:56Z
96.56.137.136,ool-60388988.static.optonline.net.,US,,dnsmasq-2.40,,true,1.00,2017-04-28T16:10:22Z,2014-12-29T17:36:31Z
75.103.118.140,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:10:41Z,2014-12-29T17:40:07Z
216.161.160.225,ns.jalyn.net.,US,,,,false,1.00,2017-04-28T16:10:39Z,2014-12-29T17:40:17Z
50.84.4.162,rrcs-50-84-4-162.sw.biz.rr.com.,US,Coppell,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:10:40Z,2014-12-29T17:40:35Z
64.50.236.205,anychirdns202.dns.tds.net.,US,Chicago,Do you really need to know this. If so please call me looking it up here is rude,,false,1.00,2017-04-28T16:10:46Z,2014-12-29T17:41:29Z
75.103.118.59,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,0.50,2017-04-28T16:10:55Z,2014-12-29T17:42:20Z
207.98.236.27,mail.precpap.com.,US,,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:11:03Z,2014-12-29T17:44:41Z
67.206.70.30,67-206-70-30.static.cimcoisp.net.,US,Akron,dnsmasq-2.72,,false,0.50,2017-04-28T16:11:02Z,2014-12-29T17:44:51Z
209.126.156.149,,US,San Diego,,,false,1.00,2017-04-28T16:11:06Z,2014-12-29T17:45:35Z
208.98.188.82,dns2.directcom.com.,US,Aberdeen,Microsoft DNS 6.1.7601 (1DB14A66),,false,0.50,2017-04-28T16:11:07Z,2014-12-29T17:45:40Z
75.103.99.54,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T16:11:12Z,2014-12-29T17:46:13Z
38.118.40.193,metters.com.,US,Falls Church,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:11:09Z,2014-12-29T17:46:23Z
174.79.116.99,wsip-174-79-116-99.lf.br.cox.net.,US,Lafayette,Version: recursive-main/18640994,,false,1.00,2017-04-28T16:11:11Z,2014-12-29T17:46:35Z
64.50.228.103,anymidrdns202.dns.tds.net.,US,,Do you really need to know this. If so please call me looking it up here is rude,,false,1.00,2017-04-28T16:11:14Z,2014-12-29T17:47:35Z
75.103.118.92,mail.barsanco.com.,US,Phoenix,Microsoft DNS 6.1.7601 (1DB144E7),,false,1.00,2017-04-28T16:11:22Z,2014-12-29T17:48:53Z
72.48.245.110,72-48-245-110.dyn.grandenetworks.net.,US,Austin,,,false,1.00,2017-04-28T16:11:33Z,2014-12-29T17:49:56Z
216.33.62.8,,US,Chesterfield,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:11:38Z,2014-12-29T17:51:52Z
173.9.119.100,173-9-119-100-NewEngland.hfc.comcastbusiness.net.,US,Watertown,8.1.2,,true,0.50,2017-04-28T16:11:47Z,2014-12-29T17:52:31Z
75.103.118.116,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:11:40Z,2014-12-29T17:52:44Z
216.172.109.167,,US,Dallas,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:11:46Z,2014-12-29T17:54:21Z
66.83.44.77,66.83.44.77.nw.nuvox.net.,US,Miami,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:11:57Z,2014-12-29T17:56:05Z
67.219.199.99,ip99-199-219-67.static.public.quickwire.net.,US,Portage,Guess,,false,1.00,2017-04-28T16:11:57Z,2014-12-29T17:56:23Z
75.103.99.113,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:11:56Z,2014-12-29T17:56:24Z
65.112.68.4,,US,Johnstown,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T16:12:02Z,2014-12-29T17:57:32Z
216.239.34.40,any-in-2228.1e100.net.,US,Mountain View,,,true,1.00,2017-04-28T16:12:06Z,2014-12-29T17:58:56Z
66.212.195.219,66-212-195-219.static.mnt.ct.atlanticbb.net.,US,New London,dnsmasq-2.40,,true,1.00,2017-04-28T16:12:08Z,2014-12-29T17:59:15Z
208.70.151.113,113.151.70.208.static.ipv4.dnsptr.net.,US,Chicago,9.7.1-P2,,false,1.00,2017-04-28T16:12:09Z,2014-12-29T17:59:25Z
205.171.203.225,,US,,,,true,1.00,2017-04-28T16:12:13Z,2014-12-29T17:59:36Z
70.88.151.220,70-88-151-220-carlton-massey-inc-md.hfc.comcastbusiness.net.,US,Clinton,Version: recursive-main/18640994,,false,1.00,2017-04-28T16:12:17Z,2014-12-29T17:59:54Z
162.229.255.233,162-229-255-233.lightspeed.rcsntx.sbcglobal.net.,US,,dnsmasq-2.40,,false,1.00,2017-04-28T16:12:14Z,2014-12-29T17:59:57Z
66.175.65.27,pcs-svr-001.pcs.local.,US,Honolulu,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T16:12:18Z,2014-12-29T18:00:06Z
66.160.128.8,,US,Fremont,,,false,1.00,2017-04-28T16:12:19Z,2014-12-29T18:00:36Z
98.158.146.242,98.158.146.242.uscolo.com.,US,Los Angeles,dnsmasq-2.45,,false,1.00,2017-04-28T16:12:22Z,2014-12-29T18:01:47Z
66.6.128.111,ns1.skyweb.net.,US,Matawan,8.2.4-REL,,false,1.00,2017-04-28T16:12:26Z,2014-12-29T18:02:49Z
24.216.27.154,24-216-27-154.static.sffl.va.charter.com.,US,Suffolk,dnsmasq-2.59,,false,1.00,2017-04-28T16:12:49Z,2014-12-29T18:06:55Z
64.34.170.36,gotvdata.com.,US,Herndon,,,false,1.00,2017-04-28T16:12:57Z,2014-12-29T18:08:32Z
205.173.40.12,escdc4.win.fuhsd.org.,US,Santa Clara,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:12:59Z,2014-12-29T18:08:59Z
75.103.118.137,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:13:13Z,2014-12-29T18:10:37Z
208.119.151.2,dns2-ext.acpl.lib.in.us.,US,Fort Wayne,9.7.3,,false,1.00,2017-04-28T16:13:14Z,2014-12-29T18:11:00Z
142.54.82.243,ool-8e3652f3.static.optonline.net.,US,Somerville,Nominum Vantio 5.4.5.0 (build 107213),,true,1.00,2017-04-28T16:13:14Z,2014-12-29T18:11:26Z
66.42.167.162,mail.restoraid.com.,US,,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T16:13:18Z,2014-12-29T18:11:35Z
208.119.151.1,dns1-ext.acpl.lib.in.us.,US,Fort Wayne,9.7.3,,false,1.00,2017-04-28T16:13:21Z,2014-12-29T18:13:04Z
64.50.236.200,anychirdns201.dns.tds.net.,US,Chicago,Do you really need to know this. If so please call me looking it up here is rude,,false,1.00,2017-04-28T16:13:24Z,2014-12-29T18:13:48Z
76.114.123.114,c-76-114-123-114.hsd1.tn.comcast.net.,US,Franklin,dnsmasq-2.40,,true,1.00,2017-04-28T16:13:25Z,2014-12-29T18:14:16Z
205.171.203.226,redirect.embarqservices.net.,US,,,,false,1.00,2017-04-28T16:13:32Z,2014-12-29T18:15:59Z
216.23.224.29,ns1.esignal.com.,US,Hayward,,,false,1.00,2017-04-28T16:13:49Z,2014-12-29T18:18:10Z
76.10.116.180,rsv.76.10.116.180.dsl.static.enventis.net.,US,Fargo,,,false,1.00,2017-04-28T16:13:44Z,2014-12-29T18:18:17Z
168.99.166.202,,US,Edmonds,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:13:49Z,2014-12-29T18:18:39Z
50.248.226.197,50-248-226-197-static.hfc.comcastbusiness.net.,US,Atlanta,Version: recursive-main/18640994,,false,1.00,2017-04-28T16:13:53Z,2014-12-29T18:19:38Z
198.91.76.76,ns1.axiatp.net.,US,Indianapolis,9.8.1-P1,,true,1.00,2017-04-28T16:13:58Z,2014-12-29T18:21:02Z
72.28.142.196,72-28-142-196-dhcp.mia.fl.atlanticbb.net.,US,Miami Beach,,,true,1.00,2017-04-28T16:14:06Z,2014-12-29T18:22:37Z
173.163.117.233,173-163-117-233-cpennsylvania.hfc.comcastbusiness.net.,US,Hummelstown,,,false,1.00,2017-04-28T16:14:15Z,2014-12-29T18:23:55Z
216.18.240.68,ns2.accuratenetworks.com.,US,Coopersville,none,,false,1.00,2017-04-28T16:14:25Z,2014-12-29T18:26:30Z
66.160.128.2,sf.catel.net.,US,Fremont,,,false,1.00,2017-04-28T16:14:27Z,2014-12-29T18:27:19Z
216.53.240.1,216-53-240-1.dsl.smartcity.net.,US,Kissimmee,,,false,1.00,2017-04-28T16:14:42Z,2014-12-29T18:29:02Z
69.29.133.63,69-29-133-63.stat.centurytel.net.,US,Booneville,,,false,1.00,2017-04-28T16:14:39Z,2014-12-29T18:29:10Z
216.12.119.11,chas2-216-12-119-11.access.ntelos.net.,US,Waynesboro,,,false,1.00,2017-04-28T16:14:50Z,2014-12-29T18:31:09Z
216.33.62.7,,US,Chesterfield,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:15:08Z,2014-12-29T18:35:54Z
72.17.251.251,72.17.251.251.nw.nuvox.net.,US,Loganville,dnsmasq-2.40,,true,1.00,2017-04-28T16:15:14Z,2014-12-29T18:37:11Z
204.108.18.111,eocdns01.ci.long-beach.ca.us.,US,Long Beach,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T16:15:16Z,2014-12-29T18:38:00Z
67.206.70.29,67-206-70-29.static.cimcoisp.net.,US,Akron,dnsmasq-2.72,,false,0.50,2017-04-28T16:15:17Z,2014-12-29T18:38:13Z
216.201.205.27,216-201-205-27.static.logixcom.net.,US,Dallas,,,false,0.50,2017-04-28T16:15:19Z,2014-12-29T18:39:11Z
208.81.151.49,ns3.drsllc.net.,US,Youngstown,,,false,1.00,2017-04-28T16:15:22Z,2014-12-29T18:39:22Z
65.101.125.5,,US,,,,false,1.00,2017-04-28T16:15:27Z,2014-12-29T18:39:49Z
104.55.252.1,104-55-252-1.lightspeed.miamfl.sbcglobal.net.,US,,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2017-04-28T16:15:24Z,2014-12-29T18:40:02Z
74.218.81.92,rrcs-74-218-81-92.central.biz.rr.com.,US,,,,false,1.00,2017-04-28T16:15:33Z,2014-12-29T18:43:26Z
75.103.118.36,mail.sagesolution.net.,US,Phoenix,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2017-04-28T16:15:42Z,2014-12-29T18:45:32Z
75.75.206.24,mail2.fibertec.us.,US,Lansing,,,false,1.00,2017-04-28T16:15:57Z,2014-12-29T18:48:14Z
216.17.194.229,sodium229.customer.frii.net.,US,Loveland,,,false,1.00,2017-04-28T16:15:54Z,2014-12-29T18:49:01Z
66.137.187.170,adsl-66-137-187-170.dsl.spfdmo.swbell.net.,US,,dnsmasq-2.40,,true,1.00,2017-04-28T16:15:54Z,2014-12-29T18:49:39Z
65.41.80.99,nj-65-41-80-99.sta.embarqhsd.net.,US,Hackettstown,dnsmasq-2.40,,false,1.00,2017-04-28T16:15:55Z,2014-12-29T18:49:56Z
74.94.98.60,74-94-98-70-homewood.il.chicago.hfc.comcastbusiness.net.,US,,9.9.7-P3,,false,1.00,2017-04-28T16:15:57Z,2014-12-29T18:50:25Z
75.103.118.60,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T16:16:04Z,2014-12-29T18:52:37Z
216.18.240.22,pegasus.michwave.com.,US,Coopersville,none,,false,1.00,2017-04-28T16:16:07Z,2014-12-29T18:54:00Z
63.240.140.130,sl.imcp.com.,US,Milwaukee,,,false,1.00,2017-04-28T16:16:08Z,2014-12-29T18:54:16Z
68.171.150.37,mail.aasp.net.,US,Marlborough,,,false,1.00,2017-04-28T16:16:09Z,2014-12-29T18:54:41Z
66.148.187.219,cha-01-4.chh2o.com.,US,St Louis,,,false,1.00,2017-04-28T16:16:15Z,2014-12-29T18:56:11Z
24.181.107.227,southerncontrols.com.,US,Montgomery,dnsmasq-2.72,,false,1.00,2017-04-28T16:16:16Z,2014-12-29T18:56:22Z
206.192.248.20,hermes.alyrica.net.,US,Portland,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,false,1.00,2017-04-28T16:16:20Z,2014-12-29T18:56:29Z
216.230.160.2,ns1.wpe.com.,US,Schenectady,,,false,1.00,2017-04-28T16:16:16Z,2014-12-29T18:56:52Z
107.215.173.241,107-215-173-241.lightspeed.hstntx.sbcglobal.net.,US,,,,false,1.00,2017-04-28T16:16:22Z,2014-12-29T18:58:35Z
216.48.62.10,customer.cfsauer.com.,US,,,,false,1.00,2017-04-28T16:16:30Z,2014-12-29T19:01:09Z
69.60.221.130,mail.flashbackinc.net.,US,College Point,,,false,1.00,2017-04-28T16:16:38Z,2014-12-29T19:02:22Z
184.0.147.3,cvidns2.centuryfurniture.com.,US,Hickory,Microsoft DNS 6.1.7601 (1DB14A66),,false,0.50,2017-04-28T16:16:54Z,2014-12-29T19:05:29Z
